,count,unique,top,freq
14404,147.0,34.0,0.0,70.0
14408,144.0,38.0,0.0,69.0
14410,142.0,34.0,0.0,70.0
14412,144.0,34.0,0.0,68.0
14413,140.0,33.0,0.0,71.0
14415,145.0,39.0,0.0,63.0
14417,149.0,41.0,0.0,69.0
14422,146.0,39.0,0.0,69.0
14425,142.0,33.0,0.0,77.0
14429,146.0,38.0,0.0,70.0
14433,142.0,34.0,0.0,69.0
14434,148.0,38.0,0.0,66.0
14435,140.0,35.0,0.0,71.0
14440,146.0,39.0,0.0,67.0
14442,142.0,34.0,0.0,69.0
14446,142.0,34.0,0.0,70.0
14448,139.0,31.0,0.0,73.0
14449,142.0,36.0,0.0,67.0
14451,146.0,38.0,0.0,69.0
14455,143.0,37.0,0.0,67.0
14460,144.0,34.0,0.0,68.0
14461,141.0,33.0,0.0,73.0
14464,141.0,32.0,0.0,71.0
14465,142.0,34.0,0.0,69.0
14467,141.0,31.0,0.0,71.0
14468,140.0,36.0,0.0,70.0
14470,142.0,34.0,0.0,69.0
14474,140.0,35.0,0.0,70.0
14475,140.0,36.0,0.0,71.0
14477,140.0,34.0,0.0,69.0
14478,143.0,37.0,0.0,66.0
14479,140.0,35.0,0.0,69.0
14482,142.0,35.0,0.0,68.0
14483,140.0,32.0,0.0,74.0
14484,144.0,37.0,0.0,68.0
14486,142.0,35.0,0.0,68.0
14490,141.0,33.0,0.0,72.0
14491,150.0,40.0,0.0,64.0
14493,147.0,33.0,0.0,70.0
14494,146.0,37.0,0.0,69.0
14496,148.0,40.0,0.0,67.0
14499,142.0,36.0,0.0,69.0
14505,144.0,33.0,0.0,75.0
14506,145.0,38.0,0.0,68.0
14508,156.0,48.0,0.0,68.0
14509,142.0,37.0,0.0,69.0
14510,144.0,36.0,0.0,62.0
14512,145.0,37.0,0.0,66.0
14514,141.0,35.0,0.0,69.0
14515,147.0,39.0,0.0,65.0
14516,144.0,37.0,0.0,70.0
14517,142.0,36.0,0.0,69.0
14519,142.0,32.0,0.0,70.0
14521,145.0,35.0,0.0,68.0
14524,143.0,35.0,0.0,68.0
14525,144.0,33.0,0.0,70.0
14527,147.0,39.0,0.0,69.0
14528,141.0,38.0,0.0,68.0
14529,146.0,38.0,0.0,70.0
14532,146.0,37.0,0.0,68.0
14536,140.0,35.0,0.0,71.0
14538,142.0,36.0,0.0,69.0
14539,142.0,35.0,0.0,68.0
14540,139.0,32.0,0.0,73.0
14544,140.0,34.0,0.0,70.0
14546,145.0,39.0,0.0,67.0
14548,142.0,34.0,0.0,69.0
14549,144.0,35.0,0.0,68.0
14550,144.0,37.0,0.0,66.0
14552,140.0,33.0,0.0,70.0
14553,152.0,42.0,0.0,69.0
14555,142.0,36.0,0.0,66.0
14557,148.0,39.0,0.0,68.0
14558,147.0,37.0,0.0,72.0
14562,144.0,36.0,0.0,68.0
14564,142.0,37.0,0.0,67.0
14568,141.0,32.0,0.0,71.0
14569,144.0,37.0,0.0,69.0
14571,144.0,36.0,0.0,69.0
14573,144.0,37.0,0.0,67.0
14574,140.0,34.0,0.0,68.0
14576,140.0,34.0,0.0,70.0
14578,146.0,39.0,0.0,68.0
14579,142.0,33.0,0.0,71.0
14582,141.0,32.0,0.0,72.0
14583,146.0,37.0,0.0,70.0
14587,151.0,43.0,0.0,67.0
14588,139.0,33.0,0.0,74.0
14589,142.0,33.0,0.0,70.0
14591,142.0,37.0,0.0,69.0
14594,140.0,35.0,0.0,71.0
14595,142.0,37.0,0.0,69.0
14597,146.0,36.0,0.0,67.0
14598,142.0,35.0,0.0,70.0
14600,147.0,41.0,0.0,66.0
14604,139.0,33.0,0.0,73.0
14605,144.0,38.0,0.0,68.0
14607,151.0,43.0,0.0,70.0
14609,141.0,33.0,0.0,71.0
14612,148.0,39.0,0.0,69.0
14613,142.0,36.0,0.0,72.0
14614,146.0,39.0,0.0,67.0
14615,148.0,41.0,0.0,70.0
14617,155.0,45.0,0.0,69.0
14619,148.0,40.0,0.0,67.0
14621,150.0,40.0,0.0,69.0
14622,144.0,37.0,0.0,69.0
14623,140.0,33.0,0.0,70.0
14624,142.0,35.0,0.0,67.0
14625,144.0,37.0,0.0,63.0
14626,140.0,34.0,0.0,69.0
14627,146.0,38.0,0.0,69.0
14628,150.0,41.0,0.0,66.0
14630,145.0,39.0,0.0,66.0
14632,140.0,36.0,0.0,71.0
14633,148.0,40.0,0.0,68.0
14634,141.0,34.0,0.0,72.0
14637,146.0,38.0,0.0,67.0
14641,145.0,39.0,0.0,66.0
14643,142.0,36.0,0.0,67.0
14644,142.0,37.0,0.0,66.0
14645,144.0,39.0,0.0,65.0
14647,144.0,35.0,0.0,70.0
14648,142.0,37.0,0.0,69.0
14651,145.0,38.0,0.0,68.0
14652,146.0,38.0,0.0,67.0
14653,144.0,36.0,0.0,67.0
14654,144.0,38.0,0.0,68.0
14657,142.0,35.0,0.0,68.0
14659,146.0,39.0,0.0,67.0
14661,143.0,37.0,0.0,69.0
14662,143.0,36.0,0.0,71.0
14663,147.0,37.0,0.0,71.0
14664,145.0,36.0,0.0,71.0
14666,140.0,34.0,0.0,71.0
14671,148.0,37.0,0.0,69.0
14674,143.0,36.0,0.0,69.0
14676,142.0,33.0,0.0,70.0
14679,141.0,34.0,0.0,71.0
14681,142.0,35.0,0.0,67.0
14682,140.0,34.0,0.0,72.0
14685,142.0,33.0,0.0,68.0
14687,144.0,36.0,0.0,69.0
14689,149.0,41.0,0.0,69.0
14690,144.0,37.0,0.0,64.0
14691,142.0,36.0,0.0,69.0
14694,140.0,35.0,0.0,72.0
14700,146.0,37.0,0.0,67.0
14701,141.0,34.0,0.0,71.0
14705,142.0,35.0,0.0,67.0
14706,142.0,36.0,0.0,68.0
14707,146.0,40.0,0.0,68.0
14708,149.0,39.0,0.0,71.0
14710,142.0,33.0,0.0,69.0
14711,142.0,34.0,0.0,69.0
14712,145.0,39.0,0.0,70.0
14713,143.0,34.0,0.0,70.0
14714,145.0,36.0,0.0,71.0
14715,143.0,35.0,0.0,69.0
14717,145.0,39.0,0.0,67.0
14718,141.0,32.0,0.0,71.0
14720,140.0,33.0,0.0,74.0
14721,142.0,35.0,0.0,69.0
14724,142.0,34.0,0.0,68.0
14729,146.0,37.0,0.0,69.0
14730,142.0,34.0,0.0,69.0
14732,146.0,35.0,0.0,69.0
14733,142.0,35.0,0.0,71.0
14737,140.0,33.0,0.0,72.0
14738,145.0,33.0,0.0,72.0
14739,141.0,35.0,0.0,71.0
14743,150.0,39.0,0.0,66.0
14751,146.0,36.0,0.0,70.0
14754,142.0,34.0,0.0,70.0
14755,148.0,37.0,0.0,70.0
14759,148.0,39.0,0.0,68.0
14760,145.0,37.0,0.0,66.0
14762,150.0,41.0,0.0,69.0
14763,142.0,35.0,0.0,70.0
14765,144.0,37.0,0.0,68.0
14766,146.0,36.0,0.0,71.0
14768,140.0,33.0,0.0,72.0
14769,140.0,34.0,0.0,71.0
14771,145.0,33.0,0.0,71.0
14772,152.0,42.0,0.0,69.0
14779,139.0,33.0,0.0,74.0
14780,144.0,35.0,0.0,69.0
14781,140.0,33.0,0.0,72.0
14782,143.0,35.0,0.0,71.0
14783,143.0,34.0,0.0,67.0
14784,146.0,40.0,0.0,68.0
14786,142.0,34.0,0.0,74.0
14787,140.0,35.0,0.0,71.0
14788,142.0,35.0,0.0,66.0
14790,143.0,35.0,0.0,68.0
14791,146.0,37.0,0.0,68.0
14792,139.0,33.0,0.0,73.0
14796,142.0,33.0,0.0,70.0
14800,143.0,33.0,0.0,71.0
14806,140.0,34.0,0.0,71.0
14808,144.0,38.0,0.0,68.0
14811,147.0,39.0,0.0,67.0
14812,147.0,38.0,0.0,67.0
14813,142.0,34.0,0.0,67.0
14817,144.0,35.0,0.0,69.0
14818,143.0,30.0,0.0,91.0
14819,144.0,35.0,0.0,69.0
14820,140.0,35.0,0.0,69.0
14821,142.0,32.0,0.0,71.0
14823,145.0,37.0,0.0,71.0
14824,144.0,34.0,0.0,69.0
14829,145.0,39.0,0.0,67.0
14830,142.0,35.0,0.0,69.0
14831,142.0,36.0,0.0,68.0
14834,140.0,35.0,0.0,70.0
14836,144.0,35.0,0.0,68.0
14838,146.0,39.0,0.0,70.0
14840,142.0,36.0,0.0,68.0
14841,142.0,35.0,0.0,68.0
14843,140.0,35.0,0.0,70.0
14844,143.0,36.0,0.0,69.0
14845,139.0,34.0,0.0,73.0
14846,142.0,34.0,0.0,69.0
14852,149.0,40.0,0.0,69.0
14861,150.0,40.0,0.0,69.0
14863,143.0,38.0,0.0,66.0
14864,144.0,37.0,0.0,68.0
14865,144.0,36.0,0.0,69.0
14867,147.0,40.0,0.0,66.0
14868,142.0,35.0,0.0,69.0
14869,140.0,34.0,0.0,71.0
14871,143.0,35.0,0.0,71.0
14873,142.0,34.0,0.0,68.0
14875,144.0,37.0,0.0,68.0
14876,144.0,38.0,0.0,62.0
14878,140.0,35.0,0.0,70.0
14880,144.0,36.0,0.0,69.0
14884,142.0,36.0,0.0,68.0
14886,140.0,34.0,0.0,73.0
14887,155.0,45.0,0.0,68.0
14889,144.0,36.0,0.0,67.0
14891,145.0,39.0,0.0,65.0
14892,149.0,40.0,0.0,71.0
14896,148.0,37.0,0.0,67.0
14898,142.0,36.0,0.0,69.0
14902,143.0,35.0,0.0,71.0
14903,141.0,35.0,0.0,72.0
14904,148.0,37.0,0.0,71.0
14906,140.0,34.0,0.0,70.0
14907,140.0,34.0,0.0,70.0
14908,144.0,36.0,0.0,69.0
14911,140.0,34.0,0.0,70.0
14912,142.0,37.0,0.0,67.0
14913,147.0,37.0,0.0,71.0
14921,147.0,38.0,0.0,66.0
14926,141.0,35.0,0.0,71.0
14927,153.0,41.0,0.0,70.0
14928,140.0,35.0,0.0,70.0
14929,142.0,36.0,0.0,69.0
14930,142.0,35.0,0.0,69.0
14931,142.0,37.0,0.0,68.0
14933,143.0,32.0,0.0,73.0
14934,142.0,35.0,0.0,68.0
14935,141.0,37.0,0.0,69.0
14940,144.0,37.0,0.0,68.0
14942,140.0,36.0,0.0,69.0
14945,144.0,37.0,0.0,68.0
14946,145.0,39.0,0.0,65.0
14947,149.0,38.0,0.0,68.0
14949,142.0,35.0,0.0,69.0
14951,140.0,36.0,0.0,70.0
14952,144.0,35.0,0.0,70.0
14955,139.0,30.0,0.0,75.0
14956,145.0,35.0,0.0,71.0
14959,146.0,37.0,0.0,67.0
14960,147.0,37.0,0.0,71.0
14963,140.0,36.0,0.0,68.0
14964,142.0,34.0,0.0,67.0
14966,144.0,34.0,0.0,68.0
14967,140.0,35.0,0.0,70.0
14969,146.0,38.0,0.0,67.0
14972,143.0,36.0,0.0,66.0
14973,144.0,36.0,0.0,70.0
14974,142.0,36.0,0.0,68.0
14975,148.0,39.0,0.0,63.0
14976,143.0,35.0,0.0,71.0
14978,146.0,39.0,0.0,66.0
14979,139.0,31.0,0.0,73.0
14980,142.0,36.0,0.0,69.0
14981,149.0,40.0,0.0,63.0
14987,139.0,33.0,0.0,73.0
14990,142.0,36.0,0.0,71.0
14993,144.0,38.0,0.0,68.0
14994,144.0,33.0,0.0,67.0
14995,144.0,37.0,0.0,64.0
14997,144.0,37.0,0.0,70.0
14998,147.0,38.0,0.0,71.0
15008,145.0,38.0,0.0,68.0
15009,140.0,33.0,0.0,68.0
15012,142.0,35.0,0.0,67.0
15013,143.0,35.0,0.0,72.0
15015,144.0,33.0,0.0,68.0
15016,147.0,35.0,0.0,73.0
15017,142.0,35.0,0.0,70.0
15018,144.0,36.0,0.0,68.0
15019,143.0,35.0,0.0,71.0
15020,143.0,34.0,0.0,71.0
15022,143.0,33.0,0.0,72.0
15024,144.0,35.0,0.0,67.0
15026,142.0,34.0,0.0,69.0
15029,142.0,36.0,0.0,70.0
15030,140.0,35.0,0.0,70.0
15031,143.0,35.0,0.0,67.0
15033,150.0,39.0,0.0,65.0
15036,142.0,34.0,0.0,69.0
15038,142.0,34.0,0.0,69.0
15039,143.0,34.0,0.0,72.0
15040,145.0,39.0,0.0,65.0
15042,142.0,35.0,0.0,68.0
15045,144.0,36.0,0.0,64.0
15047,142.0,35.0,0.0,69.0
15048,146.0,39.0,0.0,69.0
15049,143.0,34.0,0.0,71.0
15051,145.0,40.0,0.0,68.0
15052,142.0,37.0,0.0,69.0
15053,144.0,35.0,0.0,67.0
15054,147.0,38.0,0.0,67.0
15055,147.0,37.0,0.0,68.0
15056,142.0,35.0,0.0,70.0
15057,139.0,34.0,0.0,73.0
15058,142.0,35.0,0.0,69.0
15059,140.0,33.0,0.0,73.0
15063,146.0,38.0,0.0,68.0
15067,141.0,32.0,0.0,74.0
15069,149.0,39.0,0.0,67.0
15071,143.0,36.0,0.0,66.0
15074,141.0,34.0,0.0,70.0
15075,146.0,38.0,0.0,68.0
15076,144.0,34.0,0.0,68.0
15077,143.0,37.0,0.0,66.0
15079,144.0,35.0,0.0,69.0
15080,143.0,38.0,0.0,67.0
15081,144.0,37.0,0.0,70.0
15082,143.0,35.0,0.0,68.0
15083,142.0,35.0,0.0,65.0
15084,142.0,32.0,0.0,70.0
15085,142.0,35.0,0.0,70.0
15086,154.0,41.0,0.0,69.0
15087,144.0,36.0,0.0,69.0
15089,139.0,33.0,0.0,72.0
15090,147.0,40.0,0.0,70.0
15091,148.0,39.0,0.0,64.0
15097,140.0,33.0,0.0,71.0
15099,146.0,38.0,0.0,70.0
15100,146.0,39.0,0.0,69.0
15102,140.0,35.0,0.0,71.0
15104,142.0,36.0,0.0,68.0
15105,142.0,34.0,0.0,70.0
15106,143.0,35.0,0.0,71.0
15108,145.0,35.0,0.0,66.0
15109,148.0,38.0,0.0,67.0
15110,145.0,36.0,0.0,66.0
15114,147.0,36.0,0.0,69.0
15116,146.0,36.0,0.0,67.0
15118,140.0,37.0,0.0,69.0
15119,143.0,33.0,0.0,72.0
15120,145.0,35.0,0.0,73.0
15123,144.0,36.0,0.0,71.0
15124,140.0,34.0,0.0,73.0
15125,146.0,40.0,0.0,67.0
15128,141.0,35.0,0.0,71.0
15132,142.0,37.0,0.0,69.0
15135,142.0,35.0,0.0,68.0
15136,147.0,39.0,0.0,66.0
15137,140.0,33.0,0.0,69.0
15139,145.0,36.0,0.0,69.0
15141,144.0,33.0,0.0,70.0
15142,140.0,33.0,0.0,71.0
15143,140.0,32.0,0.0,71.0
15149,140.0,32.0,0.0,71.0
15150,144.0,35.0,0.0,67.0
15152,142.0,34.0,0.0,68.0
15164,139.0,32.0,0.0,73.0
15165,141.0,34.0,0.0,72.0
15166,145.0,39.0,0.0,69.0
15167,143.0,35.0,0.0,71.0
15168,143.0,35.0,0.0,71.0
15169,142.0,33.0,0.0,67.0
15171,140.0,35.0,0.0,71.0
15176,147.0,38.0,0.0,67.0
15177,152.0,42.0,0.0,67.0
15180,139.0,34.0,0.0,73.0
15184,148.0,39.0,0.0,64.0
15189,141.0,34.0,0.0,72.0
15190,144.0,36.0,0.0,64.0
15192,145.0,36.0,0.0,72.0
15197,148.0,37.0,0.0,69.0
15198,144.0,34.0,0.0,69.0
15199,141.0,33.0,0.0,70.0
15200,139.0,30.0,0.0,73.0
15202,142.0,34.0,0.0,70.0
15204,143.0,34.0,0.0,72.0
15206,143.0,32.0,0.0,71.0
15210,143.0,37.0,0.0,66.0
15211,142.0,36.0,0.0,69.0
15214,142.0,36.0,0.0,69.0
15217,144.0,37.0,0.0,69.0
15220,145.0,39.0,0.0,64.0
15223,148.0,39.0,0.0,68.0
15224,142.0,35.0,0.0,69.0
15228,150.0,40.0,0.0,68.0
15229,142.0,36.0,0.0,69.0
15230,143.0,37.0,0.0,67.0
15232,144.0,34.0,0.0,69.0
15234,139.0,32.0,0.0,74.0
15238,140.0,34.0,0.0,72.0
15239,142.0,33.0,0.0,67.0
15240,146.0,37.0,0.0,71.0
15242,142.0,35.0,0.0,69.0
15247,145.0,35.0,0.0,73.0
15250,142.0,37.0,0.0,67.0
15252,142.0,32.0,0.0,71.0
15253,147.0,37.0,0.0,63.0
15259,143.0,35.0,0.0,66.0
15262,139.0,32.0,0.0,75.0
15268,142.0,35.0,0.0,68.0
15270,142.0,36.0,0.0,68.0
15271,142.0,35.0,0.0,68.0
15272,140.0,35.0,0.0,71.0
15274,142.0,37.0,0.0,66.0
15276,142.0,36.0,0.0,68.0
15278,146.0,38.0,0.0,69.0
15279,144.0,35.0,0.0,69.0
15280,144.0,36.0,0.0,68.0
15282,143.0,35.0,0.0,72.0
15283,144.0,37.0,0.0,66.0
15284,141.0,34.0,0.0,71.0
15286,145.0,38.0,0.0,67.0
15289,144.0,35.0,0.0,70.0
15291,148.0,38.0,0.0,70.0
15296,140.0,34.0,0.0,70.0
15297,140.0,36.0,0.0,71.0
15299,142.0,35.0,0.0,69.0
15300,140.0,35.0,0.0,72.0
15301,148.0,38.0,0.0,69.0
15303,142.0,35.0,0.0,69.0
15304,140.0,35.0,0.0,69.0
15305,144.0,36.0,0.0,69.0
15306,131.0,22.0,0.0,96.0
15308,144.0,37.0,0.0,67.0
15309,150.0,40.0,0.0,68.0
15311,142.0,35.0,0.0,69.0
15314,144.0,37.0,0.0,69.0
15316,145.0,36.0,0.0,71.0
15319,141.0,34.0,0.0,74.0
15321,149.0,42.0,0.0,68.0
15322,140.0,34.0,0.0,71.0
15324,147.0,41.0,0.0,70.0
15325,141.0,34.0,0.0,71.0
15326,142.0,35.0,0.0,67.0
15328,144.0,36.0,0.0,64.0
15330,142.0,36.0,0.0,69.0
15332,150.0,40.0,0.0,66.0
15335,144.0,36.0,0.0,68.0
15336,143.0,34.0,0.0,69.0
15337,143.0,34.0,0.0,72.0
15340,140.0,36.0,0.0,70.0
15341,142.0,35.0,0.0,70.0
15342,145.0,33.0,0.0,74.0
15343,144.0,36.0,0.0,68.0
15345,144.0,35.0,0.0,68.0
15346,145.0,38.0,0.0,70.0
15351,140.0,32.0,0.0,71.0
15352,147.0,40.0,0.0,70.0
15354,141.0,34.0,0.0,70.0
15355,140.0,35.0,0.0,71.0
15357,142.0,35.0,0.0,69.0
15359,142.0,34.0,0.0,67.0
15360,144.0,36.0,0.0,69.0
15361,145.0,37.0,0.0,71.0
15363,144.0,36.0,0.0,66.0
15365,142.0,36.0,0.0,70.0
15366,142.0,35.0,0.0,69.0
15367,140.0,35.0,0.0,71.0
15368,153.0,43.0,0.0,64.0
15369,144.0,37.0,0.0,68.0
15373,141.0,33.0,0.0,69.0
15375,144.0,38.0,0.0,67.0
15376,142.0,37.0,0.0,69.0
15378,143.0,35.0,0.0,69.0
15379,147.0,38.0,0.0,67.0
15381,144.0,35.0,0.0,72.0
15382,149.0,41.0,0.0,65.0
15384,139.0,32.0,0.0,73.0
15389,142.0,35.0,0.0,70.0
15390,144.0,35.0,0.0,70.0
15391,152.0,40.0,0.0,68.0
15393,144.0,38.0,0.0,69.0
15394,142.0,35.0,0.0,70.0
15395,147.0,40.0,0.0,68.0
15397,142.0,34.0,0.0,72.0
15398,139.0,32.0,0.0,74.0
15400,140.0,35.0,0.0,69.0
15402,144.0,37.0,0.0,68.0
15405,142.0,35.0,0.0,70.0
15413,140.0,35.0,0.0,69.0
15415,141.0,35.0,0.0,68.0
15418,147.0,39.0,0.0,65.0
15422,142.0,36.0,0.0,67.0
15423,149.0,41.0,0.0,67.0
15424,144.0,36.0,0.0,69.0
15427,139.0,33.0,0.0,73.0
15428,142.0,36.0,0.0,69.0
15429,144.0,36.0,0.0,69.0
15433,142.0,34.0,0.0,71.0
15437,140.0,35.0,0.0,72.0
15442,139.0,33.0,0.0,74.0
15444,144.0,38.0,0.0,68.0
15448,145.0,36.0,0.0,71.0
15453,142.0,37.0,0.0,69.0
15456,143.0,33.0,0.0,71.0
15457,148.0,38.0,0.0,67.0
15458,144.0,36.0,0.0,69.0
15459,144.0,37.0,0.0,71.0
15460,142.0,33.0,0.0,69.0
15461,144.0,36.0,0.0,70.0
15464,144.0,38.0,0.0,66.0
15466,140.0,33.0,0.0,70.0
15468,140.0,36.0,0.0,71.0
15469,146.0,35.0,0.0,71.0
15475,144.0,36.0,0.0,69.0
15476,145.0,36.0,0.0,70.0
15479,145.0,35.0,0.0,71.0
15481,139.0,33.0,0.0,73.0
15482,145.0,36.0,0.0,71.0
15484,142.0,33.0,0.0,69.0
15485,142.0,35.0,0.0,70.0
15486,144.0,36.0,0.0,66.0
15487,142.0,32.0,0.0,72.0
15488,143.0,32.0,0.0,72.0
15492,142.0,34.0,0.0,68.0
15494,139.0,35.0,0.0,74.0
15499,144.0,35.0,0.0,69.0
15502,141.0,34.0,0.0,71.0
15507,143.0,37.0,0.0,71.0
15516,146.0,38.0,0.0,68.0
15518,142.0,36.0,0.0,66.0
15519,142.0,35.0,0.0,69.0
15520,144.0,34.0,0.0,71.0
15525,142.0,36.0,0.0,68.0
15526,141.0,32.0,0.0,76.0
15528,143.0,37.0,0.0,66.0
15531,142.0,35.0,0.0,70.0
15532,140.0,34.0,0.0,70.0
15537,146.0,38.0,0.0,67.0
15540,148.0,39.0,0.0,66.0
15544,146.0,39.0,0.0,70.0
15546,145.0,37.0,0.0,67.0
15547,142.0,35.0,0.0,70.0
15550,140.0,34.0,0.0,70.0
15551,140.0,33.0,0.0,71.0
15552,145.0,37.0,0.0,69.0
15553,150.0,41.0,0.0,65.0
15557,147.0,37.0,0.0,72.0
15561,142.0,34.0,0.0,69.0
15567,153.0,42.0,0.0,68.0
15572,144.0,36.0,0.0,68.0
15573,142.0,33.0,0.0,69.0
15575,141.0,35.0,0.0,69.0
15582,144.0,37.0,0.0,69.0
15588,145.0,38.0,0.0,63.0
15589,145.0,37.0,0.0,69.0
15590,140.0,34.0,0.0,70.0
15591,142.0,35.0,0.0,69.0
15593,141.0,36.0,0.0,71.0
15596,142.0,34.0,0.0,69.0
15601,144.0,37.0,0.0,69.0
15603,142.0,34.0,0.0,67.0
15604,144.0,35.0,0.0,69.0
15605,139.0,30.0,0.0,75.0
15606,146.0,37.0,0.0,69.0
15608,144.0,36.0,0.0,67.0
15609,140.0,32.0,0.0,73.0
15611,149.0,39.0,0.0,71.0
15612,144.0,36.0,0.0,69.0
15615,145.0,35.0,0.0,71.0
15618,148.0,40.0,0.0,68.0
15619,142.0,34.0,0.0,70.0
15620,142.0,35.0,0.0,70.0
15622,145.0,36.0,0.0,71.0
15623,139.0,33.0,0.0,74.0
15624,144.0,37.0,0.0,67.0
15625,141.0,34.0,0.0,70.0
15626,151.0,41.0,0.0,71.0
15630,146.0,37.0,0.0,69.0
15631,145.0,39.0,0.0,65.0
15632,142.0,36.0,0.0,70.0
15633,144.0,36.0,0.0,68.0
15639,151.0,41.0,0.0,67.0
15644,142.0,35.0,0.0,67.0
15645,144.0,36.0,0.0,69.0
15647,148.0,39.0,0.0,69.0
15653,144.0,36.0,0.0,68.0
15654,142.0,34.0,0.0,69.0
15655,140.0,35.0,0.0,71.0
15656,145.0,39.0,0.0,66.0
15658,139.0,34.0,0.0,74.0
15659,142.0,33.0,0.0,68.0
15660,148.0,41.0,0.0,69.0
15665,142.0,32.0,0.0,69.0
15667,147.0,37.0,0.0,67.0
15668,140.0,33.0,0.0,73.0
15669,145.0,36.0,0.0,70.0
15670,143.0,35.0,0.0,66.0
15673,148.0,36.0,0.0,69.0
15675,141.0,32.0,0.0,72.0
15677,149.0,40.0,0.0,67.0
15682,146.0,37.0,0.0,70.0
15683,145.0,35.0,0.0,69.0
15685,144.0,37.0,0.0,69.0
15686,143.0,37.0,0.0,67.0
15694,147.0,38.0,0.0,72.0
15696,141.0,31.0,0.0,71.0
15698,142.0,36.0,0.0,67.0
15699,145.0,40.0,0.0,69.0
15700,140.0,33.0,0.0,69.0
15701,142.0,34.0,0.0,68.0
15704,148.0,38.0,0.0,67.0
15705,144.0,35.0,0.0,69.0
15708,140.0,34.0,0.0,71.0
15710,140.0,30.0,0.0,69.0
15714,142.0,33.0,0.0,71.0
15716,139.0,35.0,0.0,73.0
15719,155.0,42.0,0.0,69.0
15723,144.0,36.0,0.0,69.0
15724,148.0,39.0,0.0,67.0
15725,144.0,37.0,0.0,66.0
15728,142.0,33.0,0.0,67.0
15729,145.0,35.0,0.0,66.0
15731,144.0,35.0,0.0,68.0
15732,142.0,34.0,0.0,66.0
15735,136.0,32.0,0.0,68.0
15736,141.0,31.0,0.0,71.0
15738,145.0,36.0,0.0,68.0
15739,142.0,35.0,0.0,74.0
15740,146.0,37.0,0.0,69.0
15741,140.0,35.0,0.0,70.0
15743,147.0,38.0,0.0,69.0
15745,144.0,38.0,0.0,69.0
15746,139.0,34.0,0.0,74.0
15747,142.0,33.0,0.0,68.0
15748,142.0,36.0,0.0,70.0
15751,142.0,36.0,0.0,69.0
15754,142.0,32.0,0.0,67.0
15759,144.0,36.0,0.0,66.0
15760,147.0,40.0,0.0,68.0
15761,143.0,36.0,0.0,69.0
15762,146.0,37.0,0.0,67.0
15764,148.0,41.0,0.0,68.0
15765,146.0,38.0,0.0,70.0
15767,142.0,36.0,0.0,66.0
15771,142.0,36.0,0.0,66.0
15772,142.0,37.0,0.0,67.0
15773,144.0,37.0,0.0,70.0
15776,144.0,38.0,0.0,68.0
15778,140.0,32.0,0.0,71.0
15780,140.0,33.0,0.0,71.0
15783,144.0,37.0,0.0,68.0
15785,140.0,36.0,0.0,68.0
15793,143.0,35.0,0.0,71.0
15796,145.0,32.0,0.0,73.0
15797,140.0,33.0,0.0,69.0
15804,142.0,35.0,0.0,69.0
15806,140.0,33.0,0.0,71.0
15807,144.0,37.0,0.0,69.0
15813,146.0,38.0,0.0,71.0
15814,144.0,35.0,0.0,70.0
15815,142.0,34.0,0.0,70.0
15817,140.0,32.0,0.0,74.0
15818,147.0,37.0,0.0,66.0
15819,146.0,36.0,0.0,68.0
15820,145.0,39.0,0.0,64.0
15822,141.0,33.0,0.0,71.0
15823,141.0,36.0,0.0,71.0
15825,144.0,37.0,0.0,69.0
15827,142.0,34.0,0.0,69.0
15833,143.0,36.0,0.0,70.0
15834,140.0,35.0,0.0,70.0
15838,147.0,40.0,0.0,67.0
15839,142.0,37.0,0.0,67.0
15845,147.0,39.0,0.0,66.0
15846,139.0,34.0,0.0,72.0
15847,144.0,36.0,0.0,70.0
15848,145.0,41.0,0.0,68.0
15849,145.0,35.0,0.0,71.0
15850,144.0,36.0,0.0,68.0
15851,142.0,36.0,0.0,66.0
15852,145.0,38.0,0.0,71.0
15854,144.0,39.0,0.0,68.0
15855,139.0,32.0,0.0,73.0
15856,142.0,34.0,0.0,69.0
15858,142.0,36.0,0.0,68.0
15859,144.0,37.0,0.0,68.0
15860,144.0,37.0,0.0,69.0
15862,144.0,35.0,0.0,68.0
15864,139.0,31.0,0.0,74.0
15865,148.0,39.0,0.0,69.0
15870,145.0,38.0,0.0,66.0
15875,145.0,36.0,0.0,71.0
15878,145.0,35.0,0.0,70.0
15880,141.0,32.0,0.0,73.0
15882,141.0,35.0,0.0,72.0
15884,144.0,35.0,0.0,68.0
15887,148.0,41.0,0.0,69.0
15888,142.0,36.0,0.0,67.0
15889,140.0,35.0,0.0,68.0
15895,140.0,33.0,0.0,71.0
15896,140.0,35.0,0.0,71.0
15897,148.0,40.0,0.0,68.0
15902,141.0,35.0,0.0,70.0
15903,144.0,36.0,0.0,67.0
15905,139.0,35.0,0.0,72.0
15907,144.0,36.0,0.0,69.0
15910,141.0,35.0,0.0,71.0
15914,145.0,39.0,0.0,68.0
15916,154.0,41.0,0.0,67.0
15917,143.0,37.0,0.0,69.0
15918,148.0,39.0,0.0,70.0
15921,142.0,35.0,0.0,68.0
15923,142.0,34.0,0.0,71.0
15925,144.0,38.0,0.0,69.0
15931,145.0,36.0,0.0,71.0
15934,139.0,33.0,0.0,74.0
15935,140.0,36.0,0.0,69.0
15938,155.0,45.0,0.0,70.0
15944,144.0,36.0,0.0,67.0
